"field","journal","year","n_graphs","n_bar_cont","n_informative","policy","policy_year","log_offset","year_centered"
"cardiac & cardiovascular systems","frontiers in cardiovascular medicine",2025,1020,143,313,0,0,2.32238772029023,7.00506489395389
"cardiac & cardiovascular systems","heart",2010,172,39,25,1,1,0.542324290825362,-7.99493510604611
"cardiac & cardiovascular systems","heart",2011,183,46,36,1,2,0.60431596685333,-6.99493510604611
"cardiac & cardiovascular systems","heart",2012,142,22,26,1,3,0.350656871613169,-5.99493510604611
"cardiac & cardiovascular systems","heart",2013,151,28,21,1,4,0.412109650826833,-4.99493510604611
"cardiac & cardiovascular systems","heart",2014,145,16,33,1,5,0.371563556432483,-3.99493510604611
"cardiac & cardiovascular systems","heart",2015,146,12,33,1,6,0.378436435720245,-2.99493510604611
"cardiac & cardiovascular systems","heart",2016,145,13,42,1,7,0.371563556432483,-1.99493510604611
"cardiac & cardiovascular systems","heart",2017,158,6,38,1,8,0.457424847038875,-0.994935106046114
"cardiac & cardiovascular systems","heart",2018,144,3,32,1,9,0.364643113587909,0.00506489395388598
"cardiac & cardiovascular systems","heart",2019,135,7,35,1,10,0.300104592450338,1.00506489395389
"cardiac & cardiovascular systems","heart",2020,154,8,32,1,11,0.431782416425538,2.00506489395389
"cardiac & cardiovascular systems","heart",2021,131,12,30,1,12,0.27002713721306,3.00506489395389
"cardiac & cardiovascular systems","heart",2022,154,10,38,1,13,0.431782416425538,4.00506489395389
"cardiac & cardiovascular systems","heart",2023,130,5,34,1,14,0.262364264467491,5.00506489395389
"cardiac & cardiovascular systems","heart",2024,109,7,25,1,15,0.0861776962410524,6.00506489395389
"cardiac & cardiovascular systems","heart",2025,179,19,26,1,16,0.582215619852664,7.00506489395389
"cardiac & cardiovascular systems","heart",2026,5,1,0,1,17,-2.99573227355399,8.00506489395389
"cardiac & cardiovascular systems","heart rhythm",2010,174,58,24,0,0,0.553885113226438,-7.99493510604611
"cardiac & cardiovascular systems","heart rhythm",2011,173,52,26,0,0,0.548121408509688,-6.99493510604611
"cardiac & cardiovascular systems","heart rhythm",2012,176,57,37,0,0,0.56531380905006,-5.99493510604611
"cardiac & cardiovascular systems","heart rhythm",2013,190,49,37,0,0,0.641853886172395,-4.99493510604611
"cardiac & cardiovascular systems","heart rhythm",2014,233,49,45,0,0,0.845868267577609,-3.99493510604611
"cardiac & cardiovascular systems","heart rhythm",2015,246,54,51,0,0,0.900161349944271,-2.99493510604611
"cardiac & cardiovascular systems","heart rhythm",2016,234,57,42,0,0,0.85015092936961,-1.99493510604611
"cardiac & cardiovascular systems","heart rhythm",2017,184,40,47,0,0,0.609765571620894,-0.994935106046114
"cardiac & cardiovascular systems","heart rhythm",2018,179,42,39,0,0,0.582215619852664,0.00506489395388598
"cardiac & cardiovascular systems","heart rhythm",2019,175,38,40,0,0,0.559615787935423,1.00506489395389
"cardiac & cardiovascular systems","heart rhythm",2020,220,29,48,0,0,0.78845736036427,2.00506489395389
"cardiac & cardiovascular systems","heart rhythm",2021,177,9,19,0,0,0.570979546585738,3.00506489395389
"cardiac & cardiovascular systems","heart rhythm",2022,178,31,53,0,0,0.576613364303994,4.00506489395389
"cardiac & cardiovascular systems","heart rhythm",2023,128,27,35,0,0,0.246860077931526,5.00506489395389
"cardiac & cardiovascular systems","heart rhythm",2024,195,25,55,0,0,0.667829372575655,6.00506489395389
"cardiac & cardiovascular systems","heart rhythm",2025,353,51,104,0,0,1.26129787094521,7.00506489395389
"cardiac & cardiovascular systems","international journal of cardiovascular imaging",2010,92,11,10,0,0,-0.083381608939051,-7.99493510604611
"cardiac & cardiovascular systems","international journal of cardiovascular imaging",2011,91,13,14,0,0,-0.0943106794712413,-6.99493510604611
"cardiac & cardiovascular systems","international journal of cardiovascular imaging",2012,204,31,37,0,0,0.712949807856125,-5.99493510604611
"cardiac & cardiovascular systems","international journal of cardiovascular imaging",2013,206,41,27,0,0,0.72270598280149,-4.99493510604611
"cardiac & cardiovascular systems","international journal of cardiovascular imaging",2014,167,38,24,0,0,0.512823626428664,-3.99493510604611
"cardiac & cardiovascular systems","international journal of cardiovascular imaging",2015,179,29,39,0,0,0.582215619852664,-2.99493510604611
"cardiac & cardiovascular systems","international journal of cardiovascular imaging",2016,175,29,36,0,0,0.559615787935423,-1.99493510604611
"cardiac & cardiovascular systems","international journal of cardiovascular imaging",2017,184,38,33,0,0,0.609765571620894,-0.994935106046114
"cardiac & cardiovascular systems","international journal of cardiovascular imaging",2018,183,23,42,0,0,0.60431596685333,0.00506489395388598
"cardiac & cardiovascular systems","international journal of cardiovascular imaging",2019,208,25,45,0,0,0.732367893713227,1.00506489395389
"cardiac & cardiovascular systems","international journal of cardiovascular imaging",2020,197,33,49,0,0,0.678033542749897,2.00506489395389
"cardiac & cardiovascular systems","international journal of cardiovascular imaging",2021,305,36,61,0,0,1.11514159061932,3.00506489395389
"cardiac & cardiovascular systems","international journal of cardiovascular imaging",2022,238,31,62,0,0,0.867100487683383,4.00506489395389
"cardiac & cardiovascular systems","international journal of cardiovascular imaging",2023,214,26,50,0,0,0.76080582903376,5.00506489395389
"cardiac & cardiovascular systems","international journal of cardiovascular imaging",2024,221,29,57,0,0,0.792992515529661,6.00506489395389
"cardiac & cardiovascular systems","international journal of cardiovascular imaging",2025,192,24,55,0,0,0.65232518603969,7.00506489395389
"cardiac & cardiovascular systems","international journal of cardiovascular imaging",2026,8,2,2,0,0,-2.52572864430826,8.00506489395389
"cardiac & cardiovascular systems","jacc cardiooncology",2019,16,3,4,1,1,-1.83258146374831,1.00506489395389
"cardiac & cardiovascular systems","jacc cardiooncology",2020,35,11,9,1,2,-1.04982212449868,2.00506489395389
"cardiac & cardiovascular systems","jacc cardiooncology",2021,29,6,7,1,3,-1.23787435600162,3.00506489395389
"cardiac & cardiovascular systems","jacc cardiooncology",2022,29,2,5,1,4,-1.23787435600162,4.00506489395389
"cardiac & cardiovascular systems","jacc cardiooncology",2023,39,3,10,1,5,-0.941608539858445,5.00506489395389
"cardiac & cardiovascular systems","jacc cardiooncology",2024,37,2,8,1,6,-0.994252273343867,6.00506489395389
"cardiac & cardiovascular systems","jacc cardiooncology",2025,34,4,14,1,7,-1.07880966137193,7.00506489395389
"cardiac & cardiovascular systems","jacc clinical electrophysiology",2015,45,10,8,1,1,-0.798507696217772,-2.99493510604611
"cardiac & cardiovascular systems","jacc clinical electrophysiology",2016,64,15,19,1,2,-0.446287102628419,-1.99493510604611
"cardiac & cardiovascular systems","jacc clinical electrophysiology",2017,107,17,32,1,3,0.0676586484738149,-0.994935106046114
"cardiac & cardiovascular systems","jacc clinical electrophysiology",2018,109,13,32,1,4,0.0861776962410524,0.00506489395388598
"cardiac & cardiovascular systems","jacc clinical electrophysiology",2019,93,11,14,1,5,-0.0725706928348354,1.00506489395389
"cardiac & cardiovascular systems","jacc clinical electrophysiology",2020,114,17,32,1,6,0.131028262406404,2.00506489395389
"cardiac & cardiovascular systems","jacc clinical electrophysiology",2021,103,13,25,1,7,0.0295588022415444,3.00506489395389
"cardiac & cardiovascular systems","jacc clinical electrophysiology",2022,87,10,33,1,8,-0.139262067333508,4.00506489395389
"cardiac & cardiovascular systems","jacc clinical electrophysiology",2023,151,24,53,1,9,0.412109650826833,5.00506489395389
"cardiac & cardiovascular systems","jacc clinical electrophysiology",2024,155,25,55,1,10,0.438254930931155,6.00506489395389
"cardiac & cardiovascular systems","jacc clinical electrophysiology",2025,149,15,57,1,11,0.398776119957368,7.00506489395389
"cardiac & cardiovascular systems","journal of cardiac failure",2010,94,31,25,0,0,-0.0618754037180875,-7.99493510604611
"cardiac & cardiovascular systems","journal of cardiac failure",2011,110,33,18,0,0,0.0953101798043249,-6.99493510604611
"cardiac & cardiovascular systems","journal of cardiac failure",2012,103,31,16,0,0,0.0295588022415444,-5.99493510604611
"cardiac & cardiovascular systems","journal of cardiac failure",2013,87,18,12,0,0,-0.139262067333508,-4.99493510604611
"cardiac & cardiovascular systems","journal of cardiac failure",2014,95,19,18,0,0,-0.0512932943875506,-3.99493510604611
"cardiac & cardiovascular systems","journal of cardiac failure",2015,87,22,17,0,0,-0.139262067333508,-2.99493510604611
"cardiac & cardiovascular systems","journal of cardiac failure",2016,87,12,22,0,0,-0.139262067333508,-1.99493510604611
"cardiac & cardiovascular systems","journal of cardiac failure",2017,77,18,16,0,0,-0.261364764134408,-0.994935106046114
"cardiac & cardiovascular systems","journal of cardiac failure",2018,73,18,20,0,0,-0.3147107448397,0.00506489395388598
"cardiac & cardiovascular systems","journal of cardiac failure",2019,84,15,20,0,0,-0.174353387144778,1.00506489395389
"cardiac & cardiovascular systems","journal of cardiac failure",2020,97,20,23,0,0,-0.0304592074847086,2.00506489395389
"cardiac & cardiovascular systems","journal of cardiac failure",2021,109,19,20,0,0,0.0861776962410524,3.00506489395389
"cardiac & cardiovascular systems","journal of cardiac failure",2022,109,10,18,0,0,0.0861776962410524,4.00506489395389
"cardiac & cardiovascular systems","journal of cardiac failure",2023,76,8,18,0,0,-0.27443684570176,5.00506489395389
"cardiac & cardiovascular systems","journal of cardiac failure",2024,79,6,13,0,0,-0.23572233352107,6.00506489395389
"cardiac & cardiovascular systems","journal of cardiac failure",2025,68,5,12,0,0,-0.385662480811985,7.00506489395389
"cardiac & cardiovascular systems","journal of cardiovascular computed tomography",2010,20,3,3,0,0,-1.6094379124341,-7.99493510604611
"cardiac & cardiovascular systems","journal of cardiovascular computed tomography",2011,31,6,5,0,0,-1.17118298150295,-6.99493510604611
"cardiac & cardiovascular systems","journal of cardiovascular computed tomography",2012,29,1,2,0,0,-1.23787435600162,-5.99493510604611
"cardiac & cardiovascular systems","journal of cardiovascular computed tomography",2013,36,9,5,0,0,-1.02165124753198,-4.99493510604611
"cardiac & cardiovascular systems","journal of cardiovascular computed tomography",2014,41,3,9,0,0,-0.891598119283784,-3.99493510604611
"cardiac & cardiovascular systems","journal of cardiovascular computed tomography",2015,43,6,4,0,0,-0.843970070294529,-2.99493510604611
"cardiac & cardiovascular systems","journal of cardiovascular computed tomography",2016,50,4,14,0,0,-0.693147180559945,-1.99493510604611
"cardiac & cardiovascular systems","journal of cardiovascular computed tomography",2017,54,10,12,0,0,-0.616186139423817,-0.994935106046114
"cardiac & cardiovascular systems","journal of cardiovascular computed tomography",2018,46,5,6,0,0,-0.776528789498996,0.00506489395388598
"cardiac & cardiovascular systems","journal of cardiovascular computed tomography",2019,33,2,9,0,0,-1.10866262452161,1.00506489395389
"cardiac & cardiovascular systems","journal of cardiovascular computed tomography",2020,40,6,8,0,0,-0.916290731874155,2.00506489395389
"cardiac & cardiovascular systems","journal of cardiovascular computed tomography",2021,38,7,10,0,0,-0.967584026261706,3.00506489395389
"cardiac & cardiovascular systems","journal of cardiovascular computed tomography",2022,35,5,6,0,0,-1.04982212449868,4.00506489395389
"cardiac & cardiovascular systems","journal of cardiovascular computed tomography",2023,36,1,6,0,0,-1.02165124753198,5.00506489395389
"cardiac & cardiovascular systems","journal of cardiovascular computed tomography",2024,49,5,11,0,0,-0.713349887877465,6.00506489395389
"cardiac & cardiovascular systems","journal of cardiovascular computed tomography",2025,55,1,21,0,0,-0.59783700075562,7.00506489395389
"cardiac & cardiovascular systems","journal of cardiovascular development & disease",2014,4,2,0,0,0,-3.2188758248682,-3.99493510604611
"cardiac & cardiovascular systems","journal of cardiovascular development & disease",2015,17,6,2,0,0,-1.77195684193188,-2.99493510604611
"cardiac & cardiovascular systems","journal of cardiovascular development & disease",2016,15,3,1,0,0,-1.89711998488588,-1.99493510604611
"cardiac & cardiovascular systems","journal of cardiovascular development & disease",2017,11,6,1,0,0,-2.20727491318972,-0.994935106046114
"cardiac & cardiovascular systems","journal of cardiovascular development & disease",2018,16,3,2,0,0,-1.83258146374831,0.00506489395388598
"cardiac & cardiovascular systems","journal of cardiovascular development & disease",2019,18,6,3,0,0,-1.71479842809193,1.00506489395389
"cardiac & cardiovascular systems","journal of cardiovascular development & disease",2020,25,10,11,0,0,-1.38629436111989,2.00506489395389
"cardiac & cardiovascular systems","journal of cardiovascular development & disease",2021,96,21,24,0,0,-0.0408219945202552,3.00506489395389
"cardiac & cardiovascular systems","journal of cardiovascular development & disease",2022,282,51,78,0,0,1.03673688495002,4.00506489395389
"cardiac & cardiovascular systems","journal of cardiovascular development & disease",2023,296,40,88,0,0,1.08518926833597,5.00506489395389
"cardiac & cardiovascular systems","journal of cardiovascular development & disease",2024,250,20,56,0,0,0.916290731874155,6.00506489395389
"cardiac & cardiovascular systems","journal of cardiovascular development & disease",2025,260,24,61,0,0,0.955511445027436,7.00506489395389
"cardiac & cardiovascular systems","journal of cardiovascular electrophysiology",2010,141,36,14,0,0,0.343589704390077,-7.99493510604611
"cardiac & cardiovascular systems","journal of cardiovascular electrophysiology",2011,139,48,22,0,0,0.3293037471426,-6.99493510604611
"cardiac & cardiovascular systems","journal of cardiovascular electrophysiology",2012,144,43,15,0,0,0.364643113587909,-5.99493510604611
"cardiac & cardiovascular systems","journal of cardiovascular electrophysiology",2013,139,32,20,0,0,0.3293037471426,-4.99493510604611
"cardiac & cardiovascular systems","journal of cardiovascular electrophysiology",2014,150,34,22,0,0,0.405465108108164,-3.99493510604611
