field,journal,year,n_graphs,n_bar_cont,n_informative,n_bar_or_informative,policy,policy_year,log_offset,year_centered,JCR_Abbrev,JID,num_articles,p_bar,p_informative,p_total
cardiac & cardiovascular systems,clinical research in cardiology,2024,153,12,28,39,0,0,0.425267735404344,6.00506489395389,CLIN RES CARDIOL,24.0,39,0.3076923076923077,0.717948717948718,39
cardiac & cardiovascular systems,clinical research in cardiology,2025,257,38,64,97,0,0,0.943905898907128,7.00506489395389,CLIN RES CARDIOL,24.0,97,0.3917525773195876,0.6597938144329897,97
cardiac & cardiovascular systems,clinical research in cardiology,2026,26,4,10,13,0,0,-1.34707364796661,8.00506489395389,CLIN RES CARDIOL,24.0,13,0.3076923076923077,0.7692307692307693,13
cardiac & cardiovascular systems,eurointervention,2010,62,12,3,14,0,0,-0.478035800943,-7.99493510604611,EUROINTERVENTION,15.0,14,0.8571428571428571,0.21428571428571427,14
cardiac & cardiovascular systems,eurointervention,2011,49,8,4,12,0,0,-0.713349887877465,-6.99493510604611,EUROINTERVENTION,15.0,12,0.6666666666666666,0.3333333333333333,12
cardiac & cardiovascular systems,eurointervention,2012,4,1,0,1,0,0,-3.2188758248682,-5.99493510604611,EUROINTERVENTION,15.0,1,1.0,0.0,1
cardiac & cardiovascular systems,eurointervention,2014,13,2,3,4,0,0,-2.04022082852655,-3.99493510604611,EUROINTERVENTION,15.0,4,0.5,0.75,4
cardiac & cardiovascular systems,eurointervention,2015,20,3,1,4,0,0,-1.6094379124341,-2.99493510604611,EUROINTERVENTION,15.0,4,0.75,0.25,4
cardiac & cardiovascular systems,eurointervention,2016,24,2,2,4,0,0,-1.42711635564015,-1.99493510604611,EUROINTERVENTION,15.0,4,0.5,0.5,4
cardiac & cardiovascular systems,eurointervention,2017,29,6,6,11,0,0,-1.23787435600162,-0.994935106046114,EUROINTERVENTION,15.0,11,0.5454545454545454,0.5454545454545454,11
cardiac & cardiovascular systems,eurointervention,2023,11,2,5,7,0,0,-2.20727491318972,5.00506489395389,EUROINTERVENTION,15.0,7,0.2857142857142857,0.7142857142857143,7
cardiac & cardiovascular systems,eurointervention,2024,91,14,32,41,0,0,-0.0943106794712413,6.00506489395389,EUROINTERVENTION,15.0,41,0.34146341463414637,0.7804878048780488,41
cardiac & cardiovascular systems,eurointervention,2025,22,6,3,9,0,0,-1.51412773262978,7.00506489395389,EUROINTERVENTION,15.0,9,0.6666666666666666,0.3333333333333333,9
cardiac & cardiovascular systems,europace,2010,161,24,24,42,0,0,0.476234178996372,-7.99493510604611,EUROPACE,11.0,42,0.5714285714285714,0.5714285714285714,42
cardiac & cardiovascular systems,europace,2011,186,19,12,31,0,0,0.62057648772511,-6.99493510604611,EUROPACE,11.0,31,0.6129032258064516,0.3870967741935484,31
cardiac & cardiovascular systems,europace,2012,181,29,19,42,0,0,0.593326845277734,-5.99493510604611,EUROPACE,11.0,42,0.6904761904761905,0.4523809523809524,42
cardiac & cardiovascular systems,europace,2013,190,27,16,41,0,0,0.641853886172395,-4.99493510604611,EUROPACE,11.0,41,0.6585365853658537,0.3902439024390244,41
cardiac & cardiovascular systems,europace,2014,213,23,26,46,0,0,0.756121979721334,-3.99493510604611,EUROPACE,11.0,46,0.5,0.5652173913043478,46
cardiac & cardiovascular systems,europace,2015,184,17,25,41,0,0,0.609765571620894,-2.99493510604611,EUROPACE,11.0,41,0.4146341463414634,0.6097560975609756,41
cardiac & cardiovascular systems,europace,2016,205,20,29,45,0,0,0.717839793150317,-1.99493510604611,EUROPACE,11.0,45,0.4444444444444444,0.6444444444444445,45
cardiac & cardiovascular systems,europace,2017,198,17,30,44,0,0,0.683096844706444,-0.994935106046114,EUROPACE,11.0,44,0.38636363636363635,0.6818181818181818,44
cardiac & cardiovascular systems,europace,2018,277,54,48,90,0,0,1.01884732019925,0.0050648939538859,EUROPACE,11.0,90,0.6,0.5333333333333333,90
cardiac & cardiovascular systems,europace,2019,170,19,33,47,0,0,0.53062825106217,1.00506489395389,EUROPACE,11.0,47,0.40425531914893614,0.7021276595744681,47
cardiac & cardiovascular systems,europace,2020,187,26,41,62,0,0,0.625938430866495,2.00506489395389,EUROPACE,11.0,62,0.41935483870967744,0.6612903225806451,62
cardiac & cardiovascular systems,europace,2021,201,19,53,67,0,0,0.698134722070984,3.00506489395389,EUROPACE,11.0,67,0.2835820895522388,0.7910447761194029,67
cardiac & cardiovascular systems,europace,2022,147,15,30,38,0,0,0.385262400790645,4.00506489395389,EUROPACE,11.0,38,0.39473684210526316,0.7894736842105263,38
cardiac & cardiovascular systems,europace,2023,328,39,68,96,0,0,1.18784342239605,5.00506489395389,EUROPACE,11.0,96,0.40625,0.7083333333333334,96
cardiac & cardiovascular systems,europace,2024,167,22,48,61,0,0,0.512823626428664,6.00506489395389,EUROPACE,11.0,61,0.36065573770491804,0.7868852459016393,61
cardiac & cardiovascular systems,europace,2025,155,24,48,61,0,0,0.438254930931155,7.00506489395389,EUROPACE,11.0,61,0.39344262295081966,0.7868852459016393,61
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2010,25,3,0,3,0,0,-1.38629436111989,-7.99493510604611,EUR J CARDIOVASC NUR,23.0,3,1.0,0.0,3
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2011,26,3,2,4,0,0,-1.34707364796661,-6.99493510604611,EUR J CARDIOVASC NUR,23.0,4,0.75,0.5,4
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2012,40,1,1,2,0,0,-0.916290731874155,-5.99493510604611,EUR J CARDIOVASC NUR,23.0,2,0.5,0.5,2
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2013,52,1,3,4,0,0,-0.653926467406664,-4.99493510604611,EUR J CARDIOVASC NUR,23.0,4,0.25,0.75,4
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2014,49,2,5,7,0,0,-0.713349887877465,-3.99493510604611,EUR J CARDIOVASC NUR,23.0,7,0.2857142857142857,0.7142857142857143,7
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2015,48,1,1,2,0,0,-0.7339691750802,-2.99493510604611,EUR J CARDIOVASC NUR,23.0,2,0.5,0.5,2
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2016,60,2,3,5,0,0,-0.510825623765991,-1.99493510604611,EUR J CARDIOVASC NUR,23.0,5,0.4,0.6,5
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2017,64,4,2,6,0,0,-0.446287102628419,-0.994935106046114,EUR J CARDIOVASC NUR,23.0,6,0.6666666666666666,0.3333333333333333,6
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2018,65,2,0,2,0,0,-0.430782916092454,0.0050648939538859,EUR J CARDIOVASC NUR,23.0,2,1.0,0.0,2
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2019,66,5,4,8,0,0,-0.415515443961666,1.00506489395389,EUR J CARDIOVASC NUR,23.0,8,0.625,0.5,8
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2021,69,2,5,6,0,0,-0.371063681390832,3.00506489395389,EUR J CARDIOVASC NUR,23.0,6,0.3333333333333333,0.8333333333333334,6
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2022,73,3,6,9,0,0,-0.3147107448397,4.00506489395389,EUR J CARDIOVASC NUR,23.0,9,0.3333333333333333,0.6666666666666666,9
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2023,80,4,5,7,0,0,-0.22314355131421,5.00506489395389,EUR J CARDIOVASC NUR,23.0,7,0.5714285714285714,0.7142857142857143,7
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2024,83,1,5,6,0,0,-0.186329578191493,6.00506489395389,EUR J CARDIOVASC NUR,23.0,6,0.16666666666666666,0.8333333333333334,6
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2025,98,5,9,12,0,0,-0.0202027073175195,7.00506489395389,EUR J CARDIOVASC NUR,23.0,12,0.4166666666666667,0.75,12
cardiac & cardiovascular systems,european journal of heart failure,2010,135,37,27,63,0,0,0.300104592450338,-7.99493510604611,EUR J HEART FAIL,3.0,63,0.5873015873015873,0.42857142857142855,63
cardiac & cardiovascular systems,european journal of heart failure,2011,140,27,27,50,0,0,0.336472236621213,-6.99493510604611,EUR J HEART FAIL,3.0,50,0.54,0.54,50
cardiac & cardiovascular systems,european journal of heart failure,2012,124,36,17,47,0,0,0.215111379616945,-5.99493510604611,EUR J HEART FAIL,3.0,47,0.7659574468085106,0.3617021276595745,47
cardiac & cardiovascular systems,european journal of heart failure,2013,138,33,23,52,0,0,0.322083499169113,-4.99493510604611,EUR J HEART FAIL,3.0,52,0.6346153846153846,0.4423076923076923,52
cardiac & cardiovascular systems,european journal of heart failure,2014,127,28,22,41,0,0,0.2390169004705,-3.99493510604611,EUR J HEART FAIL,3.0,41,0.6829268292682927,0.5365853658536586,41
cardiac & cardiovascular systems,european journal of heart failure,2015,102,21,18,37,0,0,0.0198026272961797,-2.99493510604611,EUR J HEART FAIL,3.0,37,0.5675675675675675,0.4864864864864865,37
cardiac & cardiovascular systems,european journal of heart failure,2016,95,16,14,29,0,0,-0.0512932943875506,-1.99493510604611,EUR J HEART FAIL,3.0,29,0.5517241379310345,0.4827586206896552,29
cardiac & cardiovascular systems,european journal of heart failure,2017,109,15,21,34,0,0,0.0861776962410524,-0.994935106046114,EUR J HEART FAIL,3.0,34,0.4411764705882353,0.6176470588235294,34
cardiac & cardiovascular systems,european journal of heart failure,2018,96,16,25,38,0,0,-0.0408219945202552,0.0050648939538859,EUR J HEART FAIL,3.0,38,0.42105263157894735,0.6578947368421053,38
cardiac & cardiovascular systems,european journal of heart failure,2019,97,13,19,30,0,0,-0.0304592074847086,1.00506489395389,EUR J HEART FAIL,3.0,30,0.43333333333333335,0.6333333333333333,30
cardiac & cardiovascular systems,european journal of heart failure,2020,127,23,28,43,0,0,0.2390169004705,2.00506489395389,EUR J HEART FAIL,3.0,43,0.5348837209302325,0.6511627906976745,43
cardiac & cardiovascular systems,european journal of heart failure,2021,117,17,36,47,0,0,0.157003748809665,3.00506489395389,EUR J HEART FAIL,3.0,47,0.3617021276595745,0.7659574468085106,47
cardiac & cardiovascular systems,european journal of heart failure,2022,127,20,30,40,0,0,0.2390169004705,4.00506489395389,EUR J HEART FAIL,3.0,40,0.5,0.75,40
cardiac & cardiovascular systems,european journal of heart failure,2023,138,20,26,43,0,0,0.322083499169113,5.00506489395389,EUR J HEART FAIL,3.0,43,0.46511627906976744,0.6046511627906976,43
cardiac & cardiovascular systems,european journal of heart failure,2024,161,18,44,58,0,0,0.476234178996372,6.00506489395389,EUR J HEART FAIL,3.0,58,0.3103448275862069,0.7586206896551724,58
cardiac & cardiovascular systems,european journal of heart failure,2025,196,24,42,59,0,0,0.672944473242426,7.00506489395389,EUR J HEART FAIL,3.0,59,0.4067796610169492,0.711864406779661,59
cardiac & cardiovascular systems,european journal of preventive cardiology,2012,123,14,8,22,0,0,0.207014169384326,-5.99493510604611,EUR J PREV CARDIOL,6.0,22,0.6363636363636364,0.36363636363636365,22
cardiac & cardiovascular systems,european journal of preventive cardiology,2013,99,8,11,19,0,0,-0.0100503358535015,-4.99493510604611,EUR J PREV CARDIOL,6.0,19,0.42105263157894735,0.5789473684210527,19
cardiac & cardiovascular systems,european journal of preventive cardiology,2014,154,19,15,34,0,0,0.431782416425538,-3.99493510604611,EUR J PREV CARDIOL,6.0,34,0.5588235294117647,0.4411764705882353,34
cardiac & cardiovascular systems,european journal of preventive cardiology,2015,144,21,8,29,0,0,0.364643113587909,-2.99493510604611,EUR J PREV CARDIOL,6.0,29,0.7241379310344828,0.27586206896551724,29
cardiac & cardiovascular systems,european journal of preventive cardiology,2016,154,21,17,36,0,0,0.431782416425538,-1.99493510604611,EUR J PREV CARDIOL,6.0,36,0.5833333333333334,0.4722222222222222,36
cardiac & cardiovascular systems,european journal of preventive cardiology,2017,144,16,19,32,0,0,0.364643113587909,-0.994935106046114,EUR J PREV CARDIOL,6.0,32,0.5,0.59375,32
cardiac & cardiovascular systems,european journal of preventive cardiology,2018,114,13,5,18,0,0,0.131028262406404,0.0050648939538859,EUR J PREV CARDIOL,6.0,18,0.7222222222222222,0.2777777777777778,18
cardiac & cardiovascular systems,european journal of preventive cardiology,2019,92,9,12,19,0,0,-0.083381608939051,1.00506489395389,EUR J PREV CARDIOL,6.0,19,0.47368421052631576,0.631578947368421,19
cardiac & cardiovascular systems,european journal of preventive cardiology,2020,102,16,12,27,0,0,0.0198026272961797,2.00506489395389,EUR J PREV CARDIOL,6.0,27,0.5925925925925926,0.4444444444444444,27
cardiac & cardiovascular systems,european journal of preventive cardiology,2021,139,11,15,25,0,0,0.3293037471426,3.00506489395389,EUR J PREV CARDIOL,6.0,25,0.44,0.6,25
cardiac & cardiovascular systems,european journal of preventive cardiology,2022,162,20,21,37,0,0,0.482426149244293,4.00506489395389,EUR J PREV CARDIOL,6.0,37,0.5405405405405406,0.5675675675675675,37
cardiac & cardiovascular systems,european journal of preventive cardiology,2023,145,18,32,48,0,0,0.371563556432483,5.00506489395389,EUR J PREV CARDIOL,6.0,48,0.375,0.6666666666666666,48
cardiac & cardiovascular systems,european journal of preventive cardiology,2024,142,16,28,40,0,0,0.350656871613169,6.00506489395389,EUR J PREV CARDIOL,6.0,40,0.4,0.7,40
cardiac & cardiovascular systems,european journal of preventive cardiology,2025,396,37,78,104,0,0,1.37624402526639,7.00506489395389,EUR J PREV CARDIOL,6.0,104,0.3557692307692308,0.75,104
cardiac & cardiovascular systems,frontiers in cardiovascular medicine,2014,4,1,0,1,0,0,-3.2188758248682,-3.99493510604611,FRONT CARDIOVASC MED,14.0,1,1.0,0.0,1
cardiac & cardiovascular systems,frontiers in cardiovascular medicine,2015,19,3,5,8,0,0,-1.66073120682165,-2.99493510604611,FRONT CARDIOVASC MED,14.0,8,0.375,0.625,8
cardiac & cardiovascular systems,frontiers in cardiovascular medicine,2016,14,5,3,7,0,0,-1.96611285637283,-1.99493510604611,FRONT CARDIOVASC MED,14.0,7,0.7142857142857143,0.42857142857142855,7
cardiac & cardiovascular systems,frontiers in cardiovascular medicine,2017,37,9,11,17,0,0,-0.994252273343867,-0.994935106046114,FRONT CARDIOVASC MED,14.0,17,0.5294117647058824,0.6470588235294118,17
cardiac & cardiovascular systems,frontiers in cardiovascular medicine,2018,88,23,22,36,0,0,-0.127833371509885,0.0050648939538859,FRONT CARDIOVASC MED,14.0,36,0.6388888888888888,0.6111111111111112,36
cardiac & cardiovascular systems,frontiers in cardiovascular medicine,2019,60,22,19,34,0,0,-0.510825623765991,1.00506489395389,FRONT CARDIOVASC MED,14.0,34,0.6470588235294118,0.5588235294117647,34
cardiac & cardiovascular systems,frontiers in cardiovascular medicine,2020,200,47,67,103,0,0,0.693147180559945,2.00506489395389,FRONT CARDIOVASC MED,14.0,103,0.4563106796116505,0.6504854368932039,103
cardiac & cardiovascular systems,frontiers in cardiovascular medicine,2021,1473,355,481,699,0,0,2.68988623047454,3.00506489395389,FRONT CARDIOVASC MED,14.0,699,0.5078683834048641,0.6881258941344778,699
cardiac & cardiovascular systems,frontiers in cardiovascular medicine,2022,2495,424,809,1067,0,0,3.21687382219753,4.00506489395389,FRONT CARDIOVASC MED,14.0,1067,0.39737582005623245,0.7582005623242737,1067
cardiac & cardiovascular systems,frontiers in cardiovascular medicine,2023,1345,173,395,509,0,0,2.59897910604785,5.00506489395389,FRONT CARDIOVASC MED,14.0,509,0.33988212180746563,0.7760314341846758,509
cardiac & cardiovascular systems,frontiers in cardiovascular medicine,2024,917,110,254,324,0,0,2.21593728626837,6.00506489395389,FRONT CARDIOVASC MED,14.0,324,0.3395061728395062,0.7839506172839507,324
cardiac & cardiovascular systems,frontiers in cardiovascular medicine,2025,1020,143,313,402,0,0,2.32238772029023,7.00506489395389,FRONT CARDIOVASC MED,14.0,402,0.35572139303482586,0.7786069651741293,402
cardiac & cardiovascular systems,heart,2010,172,39,25,59,1,1,0.542324290825362,-7.99493510604611,HEART,22.0,59,0.6610169491525424,0.423728813559322,59
cardiac & cardiovascular systems,heart,2011,183,46,36,73,1,2,0.60431596685333,-6.99493510604611,HEART,22.0,73,0.6301369863013698,0.4931506849315068,73
cardiac & cardiovascular systems,heart,2012,142,22,26,44,1,3,0.350656871613169,-5.99493510604611,HEART,22.0,44,0.5,0.5909090909090909,44
cardiac & cardiovascular systems,heart,2013,151,28,21,46,1,4,0.412109650826833,-4.99493510604611,HEART,22.0,46,0.6086956521739131,0.45652173913043476,46
cardiac & cardiovascular systems,heart,2014,145,16,33,46,1,5,0.371563556432483,-3.99493510604611,HEART,22.0,46,0.34782608695652173,0.717391304347826,46
cardiac & cardiovascular systems,heart,2015,146,12,33,42,1,6,0.378436435720245,-2.99493510604611,HEART,22.0,42,0.2857142857142857,0.7857142857142857,42
cardiac & cardiovascular systems,heart,2016,145,13,42,50,1,7,0.371563556432483,-1.99493510604611,HEART,22.0,50,0.26,0.84,50
cardiac & cardiovascular systems,heart,2017,158,6,38,43,1,8,0.457424847038875,-0.994935106046114,HEART,22.0,43,0.13953488372093023,0.8837209302325582,43
cardiac & cardiovascular systems,heart,2018,144,3,32,35,1,9,0.364643113587909,0.0050648939538859,HEART,22.0,35,0.08571428571428572,0.9142857142857143,35
cardiac & cardiovascular systems,heart,2019,135,7,35,42,1,10,0.300104592450338,1.00506489395389,HEART,22.0,42,0.16666666666666666,0.8333333333333334,42
cardiac & cardiovascular systems,heart,2020,154,8,32,39,1,11,0.431782416425538,2.00506489395389,HEART,22.0,39,0.20512820512820512,0.8205128205128205,39
cardiac & cardiovascular systems,heart,2021,131,12,30,39,1,12,0.27002713721306,3.00506489395389,HEART,22.0,39,0.3076923076923077,0.7692307692307693,39
cardiac & cardiovascular systems,heart,2022,154,10,38,46,1,13,0.431782416425538,4.00506489395389,HEART,22.0,46,0.21739130434782608,0.8260869565217391,46
cardiac & cardiovascular systems,heart,2023,130,5,34,38,1,14,0.262364264467491,5.00506489395389,HEART,22.0,38,0.13157894736842105,0.8947368421052632,38
cardiac & cardiovascular systems,heart,2024,109,7,25,31,1,15,0.0861776962410524,6.00506489395389,HEART,22.0,31,0.22580645161290322,0.8064516129032258,31
cardiac & cardiovascular systems,heart,2025,179,19,26,42,1,16,0.582215619852664,7.00506489395389,HEART,22.0,42,0.4523809523809524,0.6190476190476191,42
cardiac & cardiovascular systems,heart,2026,5,1,0,1,1,17,-2.99573227355399,8.00506489395389,HEART,22.0,1,1.0,0.0,1
